"user_id","created_at","id","amount_usd"
124939.0,"2025-10-09 08:35:29.579",3.3958533E7,381.88
124939.0,"2025-10-09 08:37:29.369",3.3958376E7,740.24
124362.0,"2025-10-09 10:32:28.641",3.3959651E7,885.43
127142.0,"2025-10-09 12:49:08.595",3.396126E7,241.0
124970.0,"2025-10-09 13:53:17.106",3.3961784E7,674.92
124044.0,"2025-10-09 14:03:38.736",3.3962133E7,677.25
125029.0,"2025-10-09 14:11:59.539",3.396251E7,1008.09
124939.0,"2025-10-09 15:04:48.573",3.3962519E7,916.73
124362.0,"2025-10-09 15:23:16.845",3.3963358E7,766.56
124768.0,"2025-10-09 16:26:15.255",3.3963955E7,995.14
124044.0,"2025-10-09 16:33:16.556",3.3964557E7,126.53
124362.0,"2025-10-09 16:53:57.443",3.3964232E7,783.35
126895.0,"2025-10-09 17:27:45.625",3.3964574E7,824.92
124016.0,"2025-10-09 17:32:08.039",3.3965286E7,842.31
124670.0,"2025-10-09 18:11:06.994",3.3965424E7,970.44
124406.0,"2025-10-09 18:18:15.484",3.3965277E7,578.18
126254.0,"2025-10-09 18:23:16.822",3.3965945E7,30.31
124970.0,"2025-10-09 18:57:35.882",3.3966418E7,855.54
125940.0,"2025-10-09 19:58:13.699",3.3966482E7,438.2
124406.0,"2025-10-09 20:21:09.023",3.3967195E7,752.29
124360.0,"2025-10-09 20:24:44.993",3.3967011E7,26.17
124362.0,"2025-10-09 20:42:39.180",3.3967441E7,220.5
125293.0,"2025-10-09 20:55:25.091",3.3967494E7,523.25
124016.0,"2025-10-09 21:08:59.415",3.39672E7,460.85
124016.0,"2025-10-09 21:19:58.301",3.3966946E7,950.15
125798.0,"2025-10-09 21:35:20.333",3.3967922E7,608.4
125635.0,"2025-10-09 21:36:18.597",3.3967276E7,457.21
124406.0,"2025-10-09 21:57:22.117",3.3968311E7,818.48
124016.0,"2025-10-09 21:57:33.037",3.3968151E7,725.41
124362.0,"2025-10-09 22:25:04.534",3.3967762E7,472.17
124362.0,"2025-10-09 22:34:13.440",3.3967714E7,131.83
125293.0,"2025-10-09 22:56:37.513",3.3968486E7,386.5
125798.0,"2025-10-10 02:03:34.633",3.39708E7,744.61
124107.0,"2025-10-10 02:05:41.733",3.397117E7,100.38
124107.0,"2025-10-10 02:05:47.072",3.3970479E7,696.14
124107.0,"2025-10-10 02:06:08.646",3.3970521E7,638.74
124107.0,"2025-10-10 02:06:38.199",3.3971349E7,310.63
124107.0,"2025-10-10 02:06:40.296",3.3970454E7,561.21
125029.0,"2025-10-10 02:08:54.290",3.3971405E7,482.95
124888.0,"2025-10-10 02:15:32.709",3.3971276E7,988.04
124406.0,"2025-10-10 03:48:39.618",3.3972195E7,39.53
125293.0,"2025-10-10 06:08:18.938",3.3972798E7,285.53
124888.0,"2025-10-10 07:32:50.676",3.3974411E7,436.57
124888.0,"2025-10-10 07:32:52.840",3.3974481E7,7.36
124888.0,"2025-10-10 07:32:54.332",3.3973661E7,432.95
124888.0,"2025-10-10 07:32:55.061",3.397423E7,441.23
124970.0,"2025-10-10 07:34:35.058",3.3973895E7,867.13
124640.0,"2025-10-10 08:05:11.595",3.3974126E7,345.95
124627.0,"2025-10-10 08:37:48.035",3.3974396E7,713.0
124627.0,"2025-10-10 08:38:08.731",3.3974156E7,637.0
124627.0,"2025-10-10 08:40:11.766",3.3974621E7,372.0
124627.0,"2025-10-10 08:41:30.450",3.3974294E7,696.0
124627.0,"2025-10-10 08:41:32.114",3.3974163E7,332.0
124627.0,"2025-10-10 08:42:32.218",3.3974759E7,217.0
124627.0,"2025-10-10 08:43:29.429",3.3975026E7,202.0
124627.0,"2025-10-10 08:43:36.083",3.3974743E7,764.0
124627.0,"2025-10-10 08:43:39.758",3.3974067E7,267.0
124627.0,"2025-10-10 08:44:26.928",3.3974757E7,228.0
125765.0,"2025-10-10 09:21:43.705",3.3975085E7,386.16
126134.0,"2025-10-10 10:00:03.382",3.3975527E7,624.0
124850.0,"2025-10-10 10:05:57.363",3.397571E7,239.93
124362.0,"2025-10-10 10:33:26.538",3.3975619E7,688.35
124966.0,"2025-10-10 11:23:50.020",3.3976893E7,105.96
125630.0,"2025-10-10 11:27:14.962",3.3976423E7,834.27
125630.0,"2025-10-10 11:27:32.875",3.3976892E7,918.06
125630.0,"2025-10-10 11:27:54.708",3.3977061E7,717.62
124939.0,"2025-10-10 11:28:48.861",3.3976777E7,887.82
124939.0,"2025-10-10 11:29:29.217",3.3976485E7,335.83
124939.0,"2025-10-10 11:29:32.172",3.3976581E7,28.31
127120.0,"2025-10-10 11:30:39.021",3.3976954E7,84.0
127120.0,"2025-10-10 11:30:59.552",3.3977189E7,145.0
125247.0,"2025-10-10 12:20:43.995",3.3977553E7,41.68
125247.0,"2025-10-10 12:20:46.112",3.3978198E7,420.34
125029.0,"2025-10-10 13:17:49.210",3.3977806E7,465.15
125029.0,"2025-10-10 13:39:54.143",3.3978954E7,109.91
124970.0,"2025-10-10 13:54:05.679",3.3978466E7,452.49
125798.0,"2025-10-10 13:54:42.695",3.3978396E7,272.7
127142.0,"2025-10-10 14:24:20.889",3.3978485E7,963.0
127142.0,"2025-10-10 14:33:20.680",3.397926E7,648.0
127142.0,"2025-10-10 14:41:30.772",3.3979242E7,393.0
124436.0,"2025-10-10 15:14:02.423",3.3979227E7,74.0
126031.0,"2025-10-10 15:16:26.020",3.3979908E7,699.0
125455.0,"2025-10-10 15:30:29.168",3.3979951E7,723.49
124768.0,"2025-10-10 16:13:30.208",3.3979775E7,92.17
125029.0,"2025-10-10 16:25:41.744",3.3980457E7,358.85
124970.0,"2025-10-10 16:50:40.458",3.3980741E7,752.38
125293.0,"2025-10-10 18:44:20.912",3.3981154E7,8.76
125293.0,"2025-10-10 18:44:20.961",3.3980878E7,493.0
123914.0,"2025-10-10 18:57:31.698",3.3981248E7,601.61
125765.0,"2025-10-10 19:10:18.941",3.3981714E7,429.14
124627.0,"2025-10-10 19:28:38.317",3.3981321E7,420.0
124627.0,"2025-10-10 19:35:27.114",3.3981535E7,312.0
124627.0,"2025-10-10 19:38:53.191",3.3981506E7,99.0
124627.0,"2025-10-10 19:39:52.931",3.3981768E7,615.0
124627.0,"2025-10-10 19:42:05.419",3.3982211E7,534.0
124960.0,"2025-10-10 19:54:14.920",3.3981839E7,985.47
123885.0,"2025-10-10 20:29:57.379",3.3982123E7,430.68
126254.0,"2025-10-10 20:30:44.683",3.3981665E7,51.370000000000005
125871.0,"2025-10-10 21:27:40.820",3.3982336E7,560.13
126895.0,"2025-10-10 21:32:30.832",3.3982421E7,656.94
125293.0,"2025-10-10 22:14:40.532",3.3983529E7,308.6
126004.0,"2025-10-10 22:14:50.137",3.3982896E7,599.81
127346.0,"2025-10-11 00:27:33.183",3.3984269E7,949.3
125635.0,"2025-10-11 01:13:10.425",3.3984756E7,831.4
125635.0,"2025-10-11 01:18:50.193",3.3984637E7,54.62
125635.0,"2025-10-11 01:18:56.937",3.39843E7,984.62
124406.0,"2025-10-11 01:25:33.582",3.3984614E7,550.78
124406.0,"2025-10-11 06:39:36.221",3.3988384E7,299.78
124627.0,"2025-10-11 08:26:11.429",3.3988888E7,482.0
124627.0,"2025-10-11 08:26:35.238",3.3989723E7,165.0
124627.0,"2025-10-11 08:27:31.589",3.3989577E7,250.0
124627.0,"2025-10-11 08:30:05.142",3.3989543E7,744.0
127488.0,"2025-10-11 08:40:32.245",3.3989482E7,958.66
124627.0,"2025-10-11 08:42:17.093",3.3989022E7,628.0
126134.0,"2025-10-11 09:44:16.825",3.3989999E7,595.0
124107.0,"2025-10-11 11:08:03.508",3.3991265E7,482.01
124107.0,"2025-10-11 11:08:11.749",3.3990937E7,567.23
124970.0,"2025-10-11 12:43:30.797",3.3992414E7,940.66
124970.0,"2025-10-11 12:43:31.415",3.399216E7,335.52
124939.0,"2025-10-11 12:52:46.442",3.3992808E7,794.34
124939.0,"2025-10-11 12:52:46.650",3.3992688E7,169.26
124362.0,"2025-10-11 13:39:18.493",3.3992823E7,196.68
126333.0,"2025-10-11 13:42:30.603",3.3992743E7,790.38
124762.0,"2025-10-11 14:48:20.221",3.3993974E7,608.0
124360.0,"2025-10-11 15:37:31.047",3.3993917E7,871.87
127142.0,"2025-10-11 16:26:52.539",3.3993984E7,706.0
127642.0,"2025-10-11 16:42:23.140",3.3994298E7,289.71
124406.0,"2025-10-11 16:43:40.173",3.399462E7,303.38
123761.0,"2025-10-11 18:13:22.792",3.399607E7,684.17
125293.0,"2025-10-11 18:18:09.103",3.3995936E7,993.0
126004.0,"2025-10-11 18:19:22.632",3.3995445E7,970.57
124436.0,"2025-10-11 18:51:15.001",3.3995794E7,136.0
124436.0,"2025-10-11 18:51:19.724",3.3995733E7,674.0
126936.0,"2025-10-11 18:56:10.508",3.3995892E7,438.34
125685.0,"2025-10-11 18:59:10.163",3.399571E7,37.89
127488.0,"2025-10-11 19:32:08.908",3.3995881E7,415.4
124732.0,"2025-10-11 19:42:29.611",3.3996082E7,734.66
125293.0,"2025-10-11 19:52:02.012",3.3996295E7,169.47
127120.0,"2025-10-11 20:02:25.429",3.3996311E7,358.0
127120.0,"2025-10-11 20:12:08.177",3.3996711E7,646.0
126004.0,"2025-10-11 21:37:13.579",3.3996648E7,991.5
123914.0,"2025-10-11 21:48:56.509",3.3997592E7,321.15999999999997
124670.0,"2025-10-11 22:23:54.730",3.3998107E7,583.07
124360.0,"2025-10-11 22:24:55.689",3.3997243E7,293.65
124362.0,"2025-10-11 23:40:00.322",3.3998253E7,478.58
124360.0,"2025-10-12 01:34:12.780",3.3998636E7,912.94
125029.0,"2025-10-12 04:05:59.957",3.3999766E7,248.5
124406.0,"2025-10-12 04:44:44.629",3.3999997E7,176.97
124403.0,"2025-10-12 06:48:35.949",3.4000878E7,806.88
125635.0,"2025-10-12 06:52:19.688",3.4001128E7,731.43
125635.0,"2025-10-12 06:57:39.152",3.4001333E7,235.8
124362.0,"2025-10-12 07:38:08.292",3.4001211E7,180.35
124939.0,"2025-10-12 09:02:35.822",3.4002919E7,531.63
125798.0,"2025-10-12 09:24:31.025",3.4002754E7,782.7
124939.0,"2025-10-12 12:34:24.274",3.400511E7,671.78
124766.0,"2025-10-12 12:41:23.925",3.4004394E7,225.78
126134.0,"2025-10-12 13:00:32.426",3.4004822E7,814.0
124107.0,"2025-10-12 13:57:42.130",3.4005696E7,907.29
124016.0,"2025-10-12 14:32:43.579",3.4006169E7,804.75
125293.0,"2025-10-12 14:34:24.789",3.4006445E7,230.0
123874.0,"2025-10-12 14:52:36.161",3.4006423E7,733.04
124939.0,"2025-10-12 14:54:17.889",3.4006812E7,82.43
124939.0,"2025-10-12 14:55:02.442",3.4006573E7,736.95
124939.0,"2025-10-12 14:55:22.915",3.4005974E7,140.53
124819.0,"2025-10-12 15:13:04.749",3.4006885E7,403.89
123885.0,"2025-10-12 15:27:41.929",3.4006421E7,1008.96
124360.0,"2025-10-12 16:33:02.008",3.4007415E7,750.34
123874.0,"2025-10-12 16:36:00.534",3.400762E7,373.27
127346.0,"2025-10-12 16:38:19.348",3.4007072E7,978.27
126519.0,"2025-10-12 16:40:44.402",3.4006957E7,840.49
124406.0,"2025-10-12 17:17:14.804",3.4007775E7,646.52
125940.0,"2025-10-12 17:26:02.174",3.4007819E7,206.99
124939.0,"2025-10-12 17:36:11.887",3.4008128E7,873.57
123761.0,"2025-10-12 17:36:30.064",3.4007358E7,54.07
126936.0,"2025-10-12 17:38:21.947",3.4007425E7,708.05
125732.0,"2025-10-12 17:39:22.459",3.4008033E7,550.85
125067.0,"2025-10-12 17:55:35.468",3.400752E7,59.28
124970.0,"2025-10-12 18:06:32.949",3.400846E7,351.83
124627.0,"2025-10-12 18:11:18.953",3.4008172E7,982.0
124627.0,"2025-10-12 18:11:25.890",3.4007538E7,198.0
124627.0,"2025-10-12 18:11:43.174",3.4007765E7,751.0
124627.0,"2025-10-12 18:24:34.246",3.4008483E7,418.0
124627.0,"2025-10-12 18:25:01.896",3.400851E7,849.0
127142.0,"2025-10-12 18:25:46.501",3.4007776E7,249.0
124627.0,"2025-10-12 18:26:11.414",3.4007723E7,101.0
124627.0,"2025-10-12 18:26:14.515",3.4008487E7,72.0
124627.0,"2025-10-12 18:26:20.131",3.4008106E7,247.0
124627.0,"2025-10-12 18:28:16.065",3.4008568E7,944.0
124627.0,"2025-10-12 18:29:07.018",3.4008596E7,924.0
127142.0,"2025-10-12 18:38:12.706",3.4008301E7,57.0
126661.0,"2025-10-12 19:21:23.694",3.4008778E7,255.13
125732.0,"2025-10-12 19:41:27.926",3.4008333E7,712.15
124184.0,"2025-10-12 19:50:33.213",3.4008372E7,57.66
124762.0,"2025-10-12 20:17:08.780",3.4009309E7,1000.14
124362.0,"2025-10-12 20:19:57.955",3.4009052E7,755.43
125669.0,"2025-10-12 20:23:40.703",3.400904E7,798.1
127638.0,"2025-10-12 21:41:16.468",3.4009417E7,412.06
127638.0,"2025-10-12 21:41:19.415",3.4009918E7,396.15
124762.0,"2025-10-12 22:01:54.681",3.4010024E7,515.89
127346.0,"2025-10-12 23:49:56.436",3.4010543E7,700.91
125669.0,"2025-10-13 00:25:53.962",3.4010673E7,375.6
124362.0,"2025-10-13 00:50:34.641",3.4010771E7,810.35
125630.0,"2025-10-13 01:19:25.988",3.4011235E7,779.27
125630.0,"2025-10-13 01:19:48.933",3.4011844E7,467.25
127120.0,"2025-10-13 01:21:56.668",3.4011264E7,895.0
127120.0,"2025-10-13 01:26:33.967",3.4012134E7,645.0
126936.0,"2025-10-13 01:42:56.351",3.4012249E7,121.63
125635.0,"2025-10-13 01:59:07.594",3.401181E7,868.24
124406.0,"2025-10-13 02:02:48.972",3.4011937E7,114.91
124107.0,"2025-10-13 03:28:26.423",3.4012046E7,516.35
127413.0,"2025-10-13 05:18:20.174",3.4012735E7,1001.65
125632.0,"2025-10-13 05:37:26.436",3.4012966E7,494.84
123914.0,"2025-10-13 06:15:57.827",3.4013893E7,556.65
126194.0,"2025-10-13 08:55:29.520",3.4015086E7,911.4
124242.0,"2025-10-13 11:58:40.642",3.401728E7,988.34
124621.0,"2025-10-13 14:10:42.459",3.4019717E7,536.68
124362.0,"2025-10-13 14:28:39.361",3.4019961E7,966.35
126134.0,"2025-10-13 14:42:25.111",3.401951E7,452.0
126519.0,"2025-10-13 14:42:56.721",3.4020064E7,184.51
125765.0,"2025-10-13 15:30:31.780",3.4020019E7,489.18
124984.0,"2025-10-13 15:41:53.888",3.4020177E7,767.94
125293.0,"2025-10-13 15:51:55.156",3.4020289E7,966.0
125871.0,"2025-10-13 16:25:12.128",3.4020571E7,562.27
127642.0,"2025-10-13 16:59:58.497",3.4021331E7,823.18
126134.0,"2025-10-13 17:16:01.084",3.4021552E7,991.0
126134.0,"2025-10-13 17:16:02.887",3.4021785E7,94.0
123874.0,"2025-10-13 17:20:00.563",3.4021677E7,334.02
123874.0,"2025-10-13 17:20:01.393",3.4021462E7,41.03
123874.0,"2025-10-13 17:20:02.191",3.4021649E7,524.03
124939.0,"2025-10-13 17:20:39.028",3.4021648E7,373.57
124362.0,"2025-10-13 18:12:12.006",3.4021919E7,168.58
124406.0,"2025-10-13 18:50:03.652",3.4022959E7,421.55
124970.0,"2025-10-13 19:04:48.900",3.4023549E7,525.95
124819.0,"2025-10-13 19:45:01.469",3.4023181E7,444.01
127142.0,"2025-10-13 20:20:52.047",3.4023422E7,735.0
126895.0,"2025-10-13 21:41:16.647",3.4024177E7,274.53
125685.0,"2025-10-13 21:51:56.559",3.4024343E7,215.36
127346.0,"2025-10-13 22:20:56.337",3.4025247E7,604.09
126936.0,"2025-10-13 23:53:21.549",3.4025802E7,616.81
124627.0,"2025-10-13 23:53:43.932",3.4025587E7,332.0
124627.0,"2025-10-13 23:54:03.614",3.4025312E7,612.0
124627.0,"2025-10-13 23:54:06.021",3.4025745E7,520.0
124627.0,"2025-10-13 23:54:11.552",3.4025853E7,968.0
124627.0,"2025-10-13 23:54:22.044",3.4026033E7,462.0
124627.0,"2025-10-13 23:54:24.769",3.4026124E7,327.0
124627.0,"2025-10-13 23:54:24.901",3.4025693E7,119.0
124627.0,"2025-10-13 23:54:44.285",3.4025683E7,483.0
124627.0,"2025-10-13 23:55:13.448",3.4026221E7,378.0
124627.0,"2025-10-13 23:55:14.280",3.4025277E7,942.0
124627.0,"2025-10-13 23:55:22.935",3.4025837E7,904.0
124627.0,"2025-10-13 23:55:24.036",3.4025955E7,236.0
124627.0,"2025-10-13 23:55:39.273",3.402565E7,729.0
124627.0,"2025-10-13 23:56:11.160",3.4025453E7,374.0
124627.0,"2025-10-13 23:56:19.333",3.4025507E7,95.0
124627.0,"2025-10-13 23:56:23.042",3.4026233E7,169.0
124627.0,"2025-10-13 23:56:43.998",3.4026095E7,620.0
124627.0,"2025-10-13 23:56:45.067",3.4025395E7,138.0
124627.0,"2025-10-13 23:56:54.899",3.4025294E7,565.0
124527.0,"2025-10-14 00:16:02.914",3.4025875E7,768.24
124970.0,"2025-10-14 00:26:54.820",3.4026275E7,451.75
124732.0,"2025-10-14 00:27:37.003",3.4025799E7,721.47
124406.0,"2025-10-14 00:37:00.553",3.4026556E7,243.34
124406.0,"2025-10-14 01:08:29.858",3.40262E7,886.84
126279.0,"2025-10-14 02:15:27.077",3.4026624E7,316.43
125029.0,"2025-10-14 02:39:59.725",3.4027451E7,608.29
125635.0,"2025-10-14 03:50:34.760",3.4027317E7,393.63
123944.0,"2025-10-14 04:16:53.506",3.4028148E7,339.71
125630.0,"2025-10-14 04:47:30.126",3.4028083E7,585.04
127120.0,"2025-10-14 04:52:00.699",3.4028005E7,210.0
127120.0,"2025-10-14 04:52:03.435",3.4027795E7,94.0
126194.0,"2025-10-14 07:31:10.266",3.4030329E7,166.98
125765.0,"2025-10-14 07:41:37.815",3.4030569E7,88.16
125669.0,"2025-10-14 09:55:25.325",3.4032449E7,844.47
125635.0,"2025-10-14 10:54:40.006",3.4032425E7,317.11
125669.0,"2025-10-14 11:35:36.863",3.4033245E7,751.26
125765.0,"2025-10-14 12:38:08.348",3.403418E7,296.82
124362.0,"2025-10-14 12:56:20.458",3.4034235E7,237.76
124640.0,"2025-10-14 14:01:15.915",3.4034572E7,267.15
124107.0,"2025-10-14 14:12:49.699",3.4034923E7,792.28
124107.0,"2025-10-14 14:12:53.610",3.4034534E7,575.23
124107.0,"2025-10-14 14:13:38.573",3.4035009E7,447.33
124362.0,"2025-10-14 14:15:58.977",3.4035258E7,347.52
126031.0,"2025-10-14 15:08:51.848",3.4035884E7,527.44
124360.0,"2025-10-14 15:14:27.572",3.4035927E7,637.38
124362.0,"2025-10-14 15:20:00.602",3.4035585E7,457.88
126134.0,"2025-10-14 16:55:40.561",3.4037545E7,142.0
126134.0,"2025-10-14 16:56:29.401",3.4037572E7,167.0
126194.0,"2025-10-14 16:59:05.320",3.4037245E7,82.51
124406.0,"2025-10-14 17:08:12.740",3.4037787E7,163.38
124753.0,"2025-10-14 17:12:22.249",3.4038247E7,670.35
124016.0,"2025-10-14 17:33:21.875",3.4037696E7,646.0
126194.0,"2025-10-14 17:40:38.772",3.4038021E7,695.3
124767.0,"2025-10-14 17:43:17.922",3.4038774E7,323.36
125685.0,"2025-10-14 18:39:21.927",3.4038863E7,760.86
126677.0,"2025-10-14 19:04:52.605",3.4039818E7,869.62
123874.0,"2025-10-14 19:15:20.977",3.4039786E7,35.79
124939.0,"2025-10-14 19:16:30.746",3.4040096E7,420.79
124939.0,"2025-10-14 19:16:44.750",3.4040341E7,694.72
124939.0,"2025-10-14 19:17:03.407",3.4039982E7,944.06
124939.0,"2025-10-14 19:17:03.871",3.4039517E7,720.65
124939.0,"2025-10-14 19:17:23.283",3.4039376E7,12.0
124362.0,"2025-10-14 19:28:21.760",3.4039543E7,975.43
126333.0,"2025-10-14 19:38:57.022",3.4040003E7,296.04
124362.0,"2025-10-14 20:34:32.165",3.4041116E7,169.58
124406.0,"2025-10-14 20:44:31.970",3.404078E7,921.82
126279.0,"2025-10-14 20:48:13.378",3.4040742E7,259.2
125924.0,"2025-10-14 21:13:41.846",3.4041536E7,335.0
124107.0,"2025-10-14 21:53:10.238",3.4042024E7,267.94
124406.0,"2025-10-14 22:22:34.809",3.4042301E7,607.25
127142.0,"2025-10-14 22:25:45.369",3.4041491E7,625.0
127142.0,"2025-10-14 22:26:25.602",3.4041703E7,560.0
127142.0,"2025-10-14 22:26:29.365",3.4041467E7,194.0
127142.0,"2025-10-14 22:26:32.595",3.4041989E7,294.0
125767.0,"2025-10-14 22:33:11.974",3.4041864E7,691.97
124406.0,"2025-10-14 22:46:10.580",3.4041931E7,757.27
126677.0,"2025-10-15 00:22:35.267",3.4043345E7,861.25
126279.0,"2025-10-15 01:06:15.682",3.4043839E7,74.22
126004.0,"2025-10-15 01:40:12.507",3.4043824E7,202.52
125247.0,"2025-10-15 01:53:24.833",3.4044157E7,96.01
124627.0,"2025-10-15 05:04:07.653",3.40449E7,263.0
124627.0,"2025-10-15 05:04:08.866",3.4045379E7,609.0
124627.0,"2025-10-15 05:04:11.710",3.4045821E7,859.0
124627.0,"2025-10-15 05:04:37.022",3.4045661E7,865.0
124627.0,"2025-10-15 05:04:56.209",3.4044874E7,678.0
124627.0,"2025-10-15 05:04:57.536",3.4045362E7,738.0
124627.0,"2025-10-15 05:05:40.300",3.4045792E7,285.0
124627.0,"2025-10-15 05:05:55.527",3.4045778E7,540.0
124627.0,"2025-10-15 05:06:10.600",3.4044998E7,505.0
124627.0,"2025-10-15 05:06:11.554",3.4045544E7,112.0
124627.0,"2025-10-15 05:06:31.231",3.4045817E7,461.0
124627.0,"2025-10-15 05:06:35.367",3.4045202E7,267.0
124627.0,"2025-10-15 05:07:19.966",3.4045081E7,664.0
124627.0,"2025-10-15 05:07:56.727",3.4045784E7,230.0
124627.0,"2025-10-15 05:07:57.792",3.40457E7,361.0
124627.0,"2025-10-15 05:07:57.988",3.4045866E7,968.0
124627.0,"2025-10-15 05:07:59.295",3.4045205E7,696.0
125635.0,"2025-10-15 05:22:41.917",3.4045039E7,66.56
125871.0,"2025-10-15 07:32:42.045",3.404654E7,208.26
124406.0,"2025-10-15 07:59:29.020",3.4046744E7,818.66
124970.0,"2025-10-15 11:08:33.232",3.4048321E7,648.93
127488.0,"2025-10-15 12:13:40.063",3.4050057E7,54.06
125765.0,"2025-10-15 12:42:37.137",3.4050438E7,476.39
126134.0,"2025-10-15 13:43:34.403",3.4050553E7,979.0
125871.0,"2025-10-15 13:44:06.653",3.4050507E7,585.74
126134.0,"2025-10-15 13:48:10.743",3.4050943E7,419.0
124970.0,"2025-10-15 13:57:32.362",3.4050559E7,273.03
126088.0,"2025-10-15 14:47:55.003",3.4050963E7,258.35
126088.0,"2025-10-15 14:47:56.005",3.4051084E7,403.27
126088.0,"2025-10-15 14:47:56.940",3.4050718E7,397.34
126088.0,"2025-10-15 14:48:03.450",3.405139E7,463.74
126088.0,"2025-10-15 14:48:04.368",3.4050607E7,996.91
126088.0,"2025-10-15 14:48:05.330",3.4051269E7,354.65
126088.0,"2025-10-15 14:48:06.100",3.4051037E7,429.72
126088.0,"2025-10-15 14:48:06.698",3.4050971E7,383.89
126088.0,"2025-10-15 14:48:07.434",3.4051222E7,650.95
126088.0,"2025-10-15 14:48:12.931",3.4051461E7,807.38
126088.0,"2025-10-15 14:48:14.084",3.4051323E7,360.93
126088.0,"2025-10-15 14:48:14.893",3.4050869E7,401.7
126088.0,"2025-10-15 14:48:15.487",3.4050739E7,181.12
125635.0,"2025-10-15 15:06:36.297",3.4051057E7,996.26
125732.0,"2025-10-15 15:10:57.270",3.4051804E7,78.47
125635.0,"2025-10-15 15:11:49.716",3.405162E7,798.82
125635.0,"2025-10-15 15:16:56.080",3.4050999E7,665.05
125635.0,"2025-10-15 15:17:03.309",3.4051684E7,242.5
126936.0,"2025-10-15 15:17:04.064",3.4051408E7,1014.17
124016.0,"2025-10-15 16:33:10.246",3.4052576E7,393.0
124362.0,"2025-10-15 16:49:22.266",3.4052593E7,257.43
124960.0,"2025-10-15 17:00:32.624",3.4053144E7,912.0
127346.0,"2025-10-15 17:33:57.500",3.4053619E7,565.13
125293.0,"2025-10-15 17:34:34.169",3.4053409E7,992.46
125765.0,"2025-10-15 19:18:48.833",3.4054392E7,951.13
124107.0,"2025-10-15 19:23:00.338",3.40548E7,817.77
124107.0,"2025-10-15 19:23:06.479",3.4054912E7,909.49
124107.0,"2025-10-15 19:23:07.633",3.4054827E7,333.18
124107.0,"2025-10-15 19:23:39.130",3.4054318E7,654.28
124107.0,"2025-10-15 19:24:33.471",3.4055065E7,244.63
124107.0,"2025-10-15 19:24:36.214",3.4054475E7,266.0
124362.0,"2025-10-15 19:41:29.994",3.4055139E7,32.14
126936.0,"2025-10-15 20:12:43.290",3.4055614E7,100.83
123885.0,"2025-10-15 20:19:19.203",3.4055653E7,701.54
124406.0,"2025-10-15 20:21:59.966",3.405532E7,260.56
126936.0,"2025-10-15 20:33:09.744",3.4055948E7,821.75
123874.0,"2025-10-15 21:30:42.126",3.4056773E7,955.2
123874.0,"2025-10-15 21:31:10.624",3.4056724E7,724.62
124939.0,"2025-10-15 21:32:50.739",3.4056295E7,952.13
124939.0,"2025-10-15 21:33:04.826",3.4056067E7,873.41
124939.0,"2025-10-15 21:34:13.519",3.4056056E7,616.89
126895.0,"2025-10-15 21:44:49.929",3.4056396E7,670.94
125293.0,"2025-10-15 22:34:33.215",3.4056428E7,271.22
125798.0,"2025-10-16 00:34:28.376",3.4058518E7,383.97
127142.0,"2025-10-16 00:38:48.417",3.405781E7,658.0
127142.0,"2025-10-16 00:38:54.423",3.4057687E7,997.0
124766.0,"2025-10-16 00:41:20.367",3.4057871E7,365.64
124406.0,"2025-10-16 01:21:33.451",3.4058517E7,44.62
125029.0,"2025-10-16 02:43:32.609",3.4058813E7,253.95
125798.0,"2025-10-16 03:41:26.476",3.4059001E7,391.71
126279.0,"2025-10-16 05:31:34.381",3.4060426E7,517.88
125146.0,"2025-10-16 06:04:46.379",3.4060466E7,982.54
124627.0,"2025-10-16 06:41:59.474",3.4060543E7,162.0
124627.0,"2025-10-16 06:42:39.061",3.4060704E7,908.0
124627.0,"2025-10-16 06:42:49.909",3.4061374E7,677.0
124627.0,"2025-10-16 06:44:21.041",3.4061291E7,961.0
124627.0,"2025-10-16 06:45:31.150",3.4061218E7,494.0
124627.0,"2025-10-16 06:45:38.380",3.4061403E7,860.0
124627.0,"2025-10-16 06:45:50.696",3.4060705E7,102.0
124627.0,"2025-10-16 06:46:13.938",3.40613E7,896.0
124627.0,"2025-10-16 06:46:31.664",3.4060888E7,561.0
124627.0,"2025-10-16 06:47:03.354",3.4061227E7,531.0
124627.0,"2025-10-16 06:48:30.983",3.4061244E7,671.0
124627.0,"2025-10-16 06:48:31.291",3.4061015E7,508.0
124627.0,"2025-10-16 06:49:02.476",3.4060577E7,171.0
124627.0,"2025-10-16 06:49:22.350",3.4061169E7,473.0
124627.0,"2025-10-16 06:50:33.801",3.4061419E7,115.0
124768.0,"2025-10-16 07:44:30.424",3.4062001E7,240.83
125669.0,"2025-10-16 08:39:47.833",3.4062432E7,673.75
125924.0,"2025-10-16 09:56:48.328",3.4062839E7,602.55
125658.0,"2025-10-16 10:55:37.660",3.4063055E7,544.1
124362.0,"2025-10-16 11:41:09.222",3.406399E7,330.17
125871.0,"2025-10-16 11:49:37.745",3.4064052E7,674.32
124016.0,"2025-10-16 12:14:58.521",3.4064777E7,191.0
124242.0,"2025-10-16 12:15:58.653",3.4064793E7,72.0
125630.0,"2025-10-16 13:08:06.265",3.4065159E7,590.04
125630.0,"2025-10-16 13:08:36.883",3.4064713E7,332.0
125630.0,"2025-10-16 13:08:37.560",3.4065485E7,552.0
